pres_pure,pres_alt,height
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100134.0000,343.7334,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,334.6200
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,335.3300
100131.0000,343.9844,340.9700
100131.0000,343.9844,340.9700
100131.0000,343.9844,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,340.9700
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
100134.0000,343.7334,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,352.5100
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,369.4900
73666.0000,2839.5620,371.7700
73666.0000,2839.5620,371.7700
73666.0000,2839.5620,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,371.7700
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100132.0000,343.8999,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,376.5900
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,382.8800
100137.0000,343.4824,391.5700
100137.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5700
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
-224483.0000,343.4824,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,391.5500
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,392.0300
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.8000
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100135.0000,343.6489,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.5500
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,389.4800
100134.0000,343.7334,372.5400
100134.0000,343.7334,372.5400
100134.0000,343.7334,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,372.5400
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100138.0000,343.3979,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,361.2000
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,358.1600
100134.0000,343.7334,353.3300
100134.0000,343.7334,353.3300
100134.0000,343.7334,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,353.3300
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,344.6600
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.0400
100139.0000,343.3159,340.9200
100139.0000,343.3159,340.9200
100139.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,340.9200
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-26282.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,338.8900
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,355.4300
-564895.0000,343.3159,353.2100
-564895.0000,343.3159,353.2100
-564895.0000,343.3159,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,353.2100
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
162239.0000,-3886.7478,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.8000
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,345.4800
100138.0000,343.3979,335.3400
100138.0000,343.3979,335.3400
100138.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,335.3400
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
-397728.0000,343.3979,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,329.7000
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,331.9700
100133.0000,343.8153,332.2600
100133.0000,343.8153,332.2600
100133.0000,343.8153,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.2600
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
247553.0000,-7923.9946,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,332.0900
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,327.6100
100136.0000,343.5670,329.2900
100136.0000,343.5670,329.2900
100136.0000,343.5670,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,329.2900
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
176564.0000,-4669.3896,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,340.0000
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
440598.0000,-13982.8770,345.3100
-765823.0000,-13982.8770,345.3100
-765823.0000,-13982.8770,345.3100
-765823.0000,-13982.8770,345.3100
-765823.0000,-13982.8770,345.3100
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,360.1500
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
-765823.0000,-13982.8770,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,365.1400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,376.6400
100137.0000,343.4824,390.3800
100137.0000,343.4824,390.3800
100137.0000,343.4824,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,390.3800
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
100138.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,393.8500
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,394.0600
-195165.0000,343.3979,392.9800
-195165.0000,343.3979,392.9800
-195165.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,392.9800
-599642.0000,343.3979,384.2400
-599642.0000,343.3979,384.2400
-599642.0000,343.3979,384.2400
