onboard_time,ecef_y
778436223,2230274.666777388
778456211,2230274.666777388
778476213,2230274.666777388
778496294,2230274.666777388
778516212,2230274.666777388
778536212,2230274.666777388
778556223,2230274.666777388
778576213,2230274.666777388
778603218,2230274.666777388
778616228,2230274.666777388
778636215,2230274.666777388
778656216,2230274.666777388
778676225,2230274.666777388
778696286,2230274.666777388
778727046,2230274.666777388
778727541,2230274.666777388
778737473,2230274.666777388
778757472,2230274.666777388
778777561,2230266.674003929
778817350,2230266.674003929
778835885,2230266.674003929
778855892,2230266.674003929
778875883,2230266.674003929
778895954,2230266.674003929
778916220,2230266.674003929
778936208,2230266.674003929
778956209,2230266.674003929
778976224,2230266.674003929
778996279,2230266.674003929
779016213,2230266.674003929
779036230,2230266.674003929
779056214,2230266.674003929
779076214,2230266.674003929
779096302,2230266.674003929
779116215,2230266.674003929
779136212,2230266.674003929
779156229,2230266.674003929
779176213,2230266.674003929
779196283,2230266.674003929
779216225,2230266.674003929
779236212,2230266.674003929
779256211,2230266.674003929
779276226,2230266.674003929
779296283,2230266.674003929
779316213,2230266.674003929
779336223,2230266.674003929
779360567,2230266.674003929
779376208,2230266.674003929
779396296,2230266.674003929
779416211,2230266.674003929
779436209,2230266.674003929
779456220,2230266.674003929
779476209,2230266.674003929
779496280,2230266.674003929
779516220,2230266.674003929
779536214,2230266.674003929
779556214,2230266.674003929
779579397,2230266.674003929
779596285,2230266.674003929
779616317,2230266.674003929
779636323,2230266.674003929
779656312,2230266.674003929
779676312,2230266.674003929
779696394,2230266.674003929
779716312,2230266.674003929
779736312,2230266.674003929
779756322,2230266.674003929
779776309,2230266.674003929
779827410,2230266.674003929
779827918,2230266.674003929
779831834,2230266.674003929
779851831,2230266.674003929
779871843,2230266.674003929
779891410,2230266.674003929
779916309,2230266.674003929
779936322,2230266.674003929
779956312,2230266.674003929
779976312,2230266.674003929
779996399,2230266.674003929
780016313,2230266.674003929
780036311,2230266.674003929
780056326,2230266.674003929
780076310,2230266.674003929
780096383,2230266.674003929
780120791,2230266.674003929
780136311,2230274.666777388
780155888,2230274.666777388
780176320,2230274.666777388
780196380,2230274.666777388
780216207,2230274.666777388
780236217,2230274.666777388
780256205,2230274.666777388
780276205,2230274.666777388
780296289,2230274.666777388
780316205,2230274.666777388
780336665,2230274.666777388
780356216,2230274.666777388
780375785,2230274.666777388
780396276,2230274.666777388
780416219,2230274.666777388
780436208,2230266.674003929
780456207,2230266.674003929
780476220,2230266.674003929
780496280,2230266.674003929
780515788,2230266.674003929
780536220,2230266.674003929
780556208,2230266.674003929
780575788,2230266.674003929
780596289,2230266.674003929
780616207,2230266.674003929
780636206,2230266.674003929
780656218,2230266.674003929
780676207,2230266.674003929
780696275,2230274.666777388
780716214,2230274.666777388
780736206,2230274.666777388
780756207,2230266.674003929
780776219,2230266.674003929
780796277,2230266.674003929
780816305,2230266.674003929
780836317,2230266.674003929
780856305,2230266.674003929
780919216,2230266.674003929
780919374,2230266.674003929
780919533,2230266.674003929
780936047,2230274.666777388
780956061,2230274.666777388
780976048,2230274.666777388
780995626,2230274.666777388
781016315,2230274.666777388
781036303,2230274.666777388
781056303,2230274.666777388
781076318,2230274.666777388
781096656,2230274.666777388
781116307,2230274.666777388
781136314,2230274.666777388
781156306,2230274.666777388
781176305,2230274.666777388
781196387,2230274.666777388
781216302,2230274.666777388
781236302,2230266.674003929
781256314,2230266.674003929
781275883,2230274.666777388
781296373,2230274.666777388
781316055,2230274.666777388
781336039,2230266.674003929
781356042,2230266.674003929
781376057,2230266.674003929
781396110,2230266.674003929
781416301,2230266.674003929
781436318,2230266.674003929
781456303,2230266.674003929
781476303,2230266.674003929
781495882,2230266.674003929
781515882,2230266.674003929
781536302,2230266.674003929
781556317,2230266.674003929
781576302,2230266.674003929
781596374,2230266.674003929
781612087,2230266.674003929
781635513,2230266.674003929
781652069,2230258.6812031944
781672086,2230258.6812031944
781692141,2230258.6812031944
781712070,2230258.6812031944
781732088,2230258.6812031944
781752073,2230258.6812031944
781772072,2230258.6812031944
781792159,2230258.6812031944
781816201,2230258.6812031944
781836201,2230258.6812031944
781858750,2230258.6812031944
781876201,2230258.6812031944
781896271,2230258.6812031944
781916209,2230258.6812031944
781936199,2230258.6812031944
781956199,2230258.6812031944
782001557,2230258.6812031944
782001718,2230258.6812031944
782016300,2230258.6812031944
782036312,2230258.6812031944
782056302,2230258.6812031944
782076302,2230258.6812031944
782096381,2230258.6812031944
782116299,2230258.6812031944
782136299,2230258.6812031944
782156310,2230258.6812031944
782176299,2230258.6812031944
782196369,2230258.6812031944
782212405,2230258.6812031944
782232396,2230250.688375189
782252397,2230250.688375189
782272407,2230250.688375189
782292466,2230250.688375189
782312399,2230250.688375189
782332413,2230250.688375189
782352398,2230250.688375189
782372399,2230250.688375189
782395816,2230250.688375189
782416297,2230250.688375189
782435875,2230250.688375189
782456307,2230250.688375189
782476297,2230250.688375189
782496367,2230250.688375189
782516311,2230250.688375189
782536297,2230250.688375189
782556299,2230250.688375189
782576315,2230250.688375189
782596369,2230250.688375189
782614645,2230250.688375189
782633689,2230250.688375189
782653675,2230250.688375189
782673674,2230250.688375189
782693761,2230250.688375189
782716298,2230250.688375189
782736296,2230250.688375189
782756312,2230266.674003929
782776296,2230266.674003929
782796368,2230266.674003929
782812642,2230266.674003929
782832628,2230266.674003929
782852627,2230266.674003929
782872644,2230266.674003929
782892699,2230266.674003929
782912629,2230266.674003929
782932640,2230266.674003929
782952630,2230266.674003929
782972631,2230266.674003929
782992710,2230266.674003929
783016195,2230266.674003929
783036196,2230266.674003929
783087446,2230266.674003929
783087604,2230266.674003929
783096267,2230266.674003929
783116212,2230266.674003929
783136197,2230266.674003929
783159574,2230266.674003929
783176209,2230266.674003929
783196266,2230266.674003929
783216293,2230266.674003929
783236308,2230266.674003929
783255872,2230266.674003929
783276294,2230266.674003929
783296376,2230266.674003929
783316295,2230266.674003929
783336296,2230266.674003929
783356304,2230266.674003929
783376483,2230266.674003929
783396363,2230266.674003929
783412938,2230266.674003929
783432927,2230266.674003929
783452928,2230266.674003929
783472939,2230266.674003929
783492999,2230266.674003929
783512928,2230266.674003929
783532938,2230266.674003929
783552927,2230266.674003929
783572927,2230282.6595235746
783593010,2230282.6595235746
783616290,2230282.6595235746
783636289,2230282.6595235746
783655868,2230282.6595235746
783676290,2230282.6595235746
783696359,2230282.6595235746
783716301,2230282.6595235746
783736290,2230282.6595235746
783756290,2230282.6595235746
783776302,2230282.6595235746
783796361,2230282.6595235746
783816289,2230282.6595235746
783836301,2230282.6595235746
783856292,2230282.6595235746
783876288,2230282.6595235746
783896371,2230282.6595235746
783917448,2230282.6595235746
783933474,2230274.666777388
783953486,2230274.666777388
783973474,2230274.666777388
783993545,2230274.666777388
784012697,2230274.666777388
784033118,2230274.666777388
784053118,2230274.666777388
784073130,2230274.666777388
784093189,2230274.666777388
784113121,2230274.666777388
784171417,2230274.666777388
784171575,2230274.666777388
784173122,2230274.666777388
784193208,2230274.666777388
784216285,2230274.666777388
784236285,2230274.666777388
784256300,2230274.666777388
784276285,2230274.666777388
784296356,2230274.666777388
784316299,2230274.666777388
784335863,2230274.666777388
784356284,2230274.666777388
784376298,2230274.666777388
784396354,2230274.666777388
784416390,2230274.666777388
784436398,2230274.666777388
784456389,2230274.666777388
784475969,2230274.666777388
784496472,2230274.666777388
784516391,2230274.666777388
784536391,2230274.666777388
784556401,2230274.666777388
784576389,2230274.666777388
784596461,2230274.666777388
784613674,2230274.666777388
784633659,2230282.6595235746
784653659,2230282.6595235746
784676810,2230282.6595235746
784693731,2230282.6595235746
784713662,2230282.6595235746
784733672,2230282.6595235746
784753661,2230282.6595235746
784773660,2230282.6595235746
784793743,2230282.6595235746
784816279,2230282.6595235746
784836279,2230282.6595235746
784856291,2230282.6595235746
784876279,2230282.6595235746
784896350,2230282.6595235746
784916292,2230282.6595235746
784936280,2230282.6595235746
784956280,2230282.6595235746
784976291,2230282.6595235746
784995859,2230282.6595235746
785016288,2230282.6595235746
785036295,2230282.6595235746
785056285,2230282.6595235746
785076285,2230282.6595235746
785096367,2230282.6595235746
785116285,2230282.6595235746
785136285,2230282.6595235746
785156296,2230282.6595235746
785176284,2230282.6595235746
785196355,2230282.6595235746
785213963,2230282.6595235746
785257221,2230282.6595235746
785257378,2230282.6595235746
785273965,2230282.6595235746
785294021,2230282.6595235746
785313950,2230282.6595235746
785333965,2230274.666777388
785353952,2230274.666777388
785373952,2230274.666777388
785394038,2230274.666777388
785416287,2230274.666777388
785439463,2230274.666777388
785456298,2230274.666777388
785476284,2230274.666777388
785496356,2230274.666777388
785515864,2230274.666777388
785536283,2230274.666777388
785556284,2230274.666777388
785576299,2230274.666777388
785596354,2230274.666777388
785616381,2230274.666777388
785636390,2230274.666777388
785656382,2230282.6595235746
785676381,2230282.6595235746
785696464,2230282.6595235746
785716382,2230282.6595235746
785736382,2230282.6595235746
785756394,2230282.6595235746
785776382,2230282.6595235746
785796454,2230282.6595235746
785814299,2230282.6595235746
785834288,2230282.6595235746
785854289,2230282.6595235746
785874298,2230282.6595235746
785894360,2230282.6595235746
785914291,2230282.6595235746
785934301,2230282.6595235746
785954291,2230282.6595235746
785974293,2230282.6595235746
785994379,2230282.6595235746
786016381,2230282.6595235746
786036379,2230282.6595235746
786056396,2230282.6595235746
786076379,2230282.6595235746
786096450,2230282.6595235746
786116395,2230282.6595235746
786136381,2230282.6595235746
786156380,2230282.6595235746
786176397,2230282.6595235746
786200837,2230282.6595235746
786216379,2230282.6595235746
786236393,2230274.666777388
786256378,2230274.666777388
786276379,2230274.666777388
786296465,2230274.666777388
786330661,2230274.666777388
786330818,2230274.666777388
786342292,2230274.666777388
786362281,2230274.666777388
786382353,2230274.666777388
786412976,2230274.666777388
786432961,2230274.666777388
786452960,2230274.666777388
786472976,2230274.666777388
786492539,2230274.666777388
786514589,2230274.666777388
786534606,2230274.666777388
786554590,2230274.666777388
786574590,2230274.666777388
786594676,2230274.666777388
786616279,2230274.666777388
786636277,2230274.666777388
786656293,2230274.666777388
786676279,2230274.666777388
786696350,2230274.666777388
786716295,2230274.666777388
786740839,2230274.666777388
786756280,2230274.666777388
786776296,2230274.666777388
786796350,2230274.666777388
786816378,2230274.666777388
786836393,2230274.666777388
786856377,2230274.666777388
786876377,2230274.666777388
786896463,2230274.666777388
786916378,2230274.666777388
786936378,2230274.666777388
786958873,2230274.666777388
786976378,2230274.666777388
786996449,2230274.666777388
787014997,2230274.666777388
787034984,2230274.666777388
787054985,2230274.666777388
787074562,2230274.666777388
787095054,2230274.666777388
787114985,2230274.666777388
787134998,2230274.666777388
787154982,2230274.666777388
787174982,2230274.666777388
787195069,2230274.666777388
787216376,2230274.666777388
787236376,2230274.666777388
787256392,2230274.666777388
787276377,2230274.666777388
787296447,2230274.666777388
787316394,2230274.666777388
787336375,2230274.666777388
787356377,2230274.666777388
787376393,2230274.666777388
787427751,2230274.666777388
787428264,2230274.666777388
787433309,2230274.666777388
787453301,2230274.666777388
787473301,2230274.666777388
787498323,2230274.666777388
787516375,2230274.666777388
787536372,2230274.666777388
787556384,2230274.666777388
787576374,2230274.666777388
787596444,2230274.666777388
787615307,2230274.666777388
787635295,2230274.666777388
787655297,2230274.666777388
787675307,2230274.666777388
787695366,2230274.666777388
787717218,2230274.666777388
787735304,2230274.666777388
787755293,2230274.666777388
787775293,2230274.666777388
787795374,2230274.666777388
787816374,2230274.666777388
787836372,2230274.666777388
787856384,2230274.666777388
787876372,2230274.666777388
787895952,2230274.666777388
787916384,2230274.666777388
787936374,2230274.666777388
787956374,2230274.666777388
787976384,2230274.666777388
787995953,2230274.666777388
788016374,2230274.666777388
788036385,2230274.666777388
788056375,2230274.666777388
788076374,2230274.666777388
788096454,2230274.666777388
788116373,2230274.666777388
788136373,2230266.674003929
788156384,2230266.674003929
788176375,2230266.674003929
788196444,2230266.674003929
788215605,2230266.674003929
788235592,2230266.674003929
788260114,2230266.674003929
788275605,2230266.674003929
788295663,2230266.674003929
788315595,2230266.674003929
788335606,2230266.674003929
788355595,2230266.674003929
788375595,2230266.674003929
788395684,2230266.674003929
788416371,2230266.674003929
788436370,2230266.674003929
788456385,2230266.674003929
788517308,2230266.674003929
788517466,2230266.674003929
788517623,2230266.674003929
788536370,2230266.674003929
788556370,2230266.674003929
788576380,2230266.674003929
788596442,2230266.674003929
788616371,2230266.674003929
788636378,2230266.674003929
788656369,2230266.674003929
788675948,2230258.6812031944
788696452,2230258.6812031944
788716371,2230258.6812031944
788736368,2230258.6812031944
788756380,2230258.6812031944
788776369,2230258.6812031944
788796439,2230258.6812031944
788815908,2230258.6812031944
788835898,2230266.674003929
788855899,2230258.6812031944
788875909,2230266.674003929
788895970,2230258.6812031944
788915900,2230258.6812031944
788935911,2230258.6812031944
788955900,2230258.6812031944
788975900,2230258.6812031944
788995983,2230258.6812031944
789020869,2230258.6812031944
789036341,2230258.6812031944
789056351,2230258.6812031944
789076341,2230258.6812031944
789096412,2230258.6812031944
789116351,2230258.6812031944
789136341,2230258.6812031944
789156341,2230258.6812031944
789176350,2230258.6812031944
789196412,2230258.6812031944
789216468,2230258.6812031944
789237984,2230258.6812031944
789256468,2230258.6812031944
789276468,2230258.6812031944
789296550,2230258.6812031944
789316468,2230258.6812031944
789336466,2230258.6812031944
789356479,2230258.6812031944
789376047,2230258.6812031944
789396539,2230258.6812031944
789416204,2230258.6812031944
789436193,2230258.6812031944
789456755,2230258.6812031944
789476205,2230258.6812031944
789495773,2230266.674003929
789516194,2230266.674003929
789536206,2230266.674003929
789556195,2230266.674003929
789600129,2230266.674003929
789600294,2230266.674003929
789616366,2230266.674003929
789636363,2230266.674003929
789655940,2230258.6812031944
789676363,2230258.6812031944
789696435,2230258.6812031944
789716379,2230258.6812031944
789736363,2230258.6812031944
789756364,2230258.6812031944
789775943,2230258.6812031944
789796435,2230258.6812031944
789816341,2230258.6812031944
789836353,2230258.6812031944
789856342,2230258.6812031944
789876340,2230258.6812031944
789896424,2230266.674003929
789916341,2230266.674003929
789936341,2230258.6812031944
789956352,2230258.6812031944
789976341,2230258.6812031944
789998359,2230258.6812031944
790016352,2230258.6812031944
790036341,2230266.674003929
790056344,2230266.674003929
790076354,2230266.674003929
790096415,2230274.666777388
790116343,2230274.666777388
790136356,2230274.666777388
790156345,2230282.6595235746
790176342,2230282.6595235746
790196427,2230282.6595235746
790216349,2230282.6595235746
790236346,2230282.6595235746
790256357,2230282.6595235746
790276347,2230282.6595235746
790296417,2230282.6595235746
790316357,2230282.6595235746
790336346,2230282.6595235746
790356347,2230282.6595235746
790376356,2230282.6595235746
790396418,2230282.6595235746
790416461,2230282.6595235746
790436470,2230282.6595235746
790456460,2230282.6595235746
790476460,2230282.6595235746
790496541,2230282.6595235746
790516460,2230282.6595235746
790542853,2230282.6595235746
790556474,2230282.6595235746
790576462,2230282.6595235746
790596534,2230282.6595235746
790616474,2230282.6595235746
790636462,2230282.6595235746
790687038,2230282.6595235746
790687538,2230282.6595235746
790696532,2230282.6595235746
790716463,2230282.6595235746
790736474,2230282.6595235746
790757929,2230282.6595235746
790776465,2230282.6595235746
790796544,2230282.6595235746
790816459,2230282.6595235746
790836459,2230282.6595235746
790856471,2230282.6595235746
790876461,2230282.6595235746
790896530,2230282.6595235746
790916471,2230282.6595235746
790936460,2230282.6595235746
790956462,2230282.6595235746
790976472,2230282.6595235746
790996039,2230282.6595235746
791016444,2230282.6595235746
791036455,2230282.6595235746
791056445,2230282.6595235746
791076024,2230282.6595235746
791096527,2230282.6595235746
791116448,2230282.6595235746
791136447,2230282.6595235746
791156460,2230282.6595235746
791176449,2230282.6595235746
791196518,2230282.6595235746
791216374,2230282.6595235746
791236360,2230274.666777388
791256360,2230274.666777388
791276374,2230274.666777388
791301474,2230274.666777388
791316360,2230274.666777388
791336371,2230274.666777388
791356360,2230274.666777388
791376359,2230274.666777388
791396442,2230274.666777388
791416348,2230274.666777388
791436350,2230274.666777388
791456359,2230274.666777388
791476348,2230274.666777388
791496419,2230274.666777388
791517668,2230274.666777388
791536348,2230274.666777388
791556347,2230274.666777388
791576357,2230274.666777388
791596418,2230274.666777388
791616457,2230274.666777388
791636467,2230274.666777388
791656459,2230274.666777388
791676457,2230274.666777388
791696539,2230274.666777388
791716456,2230274.666777388
791771972,2230274.666777388
791772468,2230274.666777388
791776458,2230274.666777388
791796529,2230274.666777388
791816459,2230274.666777388
791836446,2230274.666777388
791856446,2230274.666777388
791876457,2230274.666777388
791896517,2230274.666777388
791916448,2230274.666777388
791936459,2230274.666777388
791956450,2230274.666777388
791976450,2230274.666777388
791996536,2230274.666777388
792016453,2230274.666777388
792036033,2230274.666777388
792060950,2230274.666777388
792076454,2230274.666777388
792096525,2230274.666777388
792116466,2230274.666777388
792136453,2230274.666777388
792156455,2230274.666777388
792176465,2230274.666777388
792196525,2230274.666777388
792216451,2230274.666777388
792236461,2230274.666777388
792256450,2230274.666777388
792276766,2230274.666777388
792296532,2230274.666777388
792316449,2230274.666777388
792336450,2230274.666777388
792356461,2230274.666777388
792376450,2230274.666777388
792396522,2230274.666777388
792416464,2230274.666777388
792436452,2230274.666777388
792456451,2230274.666777388
792476463,2230274.666777388
792496523,2230274.666777388
792516453,2230274.666777388
792536466,2230274.666777388
792556454,2230274.666777388
792576457,2230274.666777388
792596535,2230274.666777388
792616452,2230274.666777388
792636452,2230274.666777388
792656463,2230274.666777388
792676452,2230274.666777388
792696523,2230274.666777388
792716308,2230274.666777388
792736296,2230274.666777388
792756295,2230274.666777388
792776310,2230274.666777388
792796365,2230274.666777388
792858017,2230266.674003929
792858527,2230266.674003929
792858688,2230266.674003929
792876452,2230266.674003929
792896536,2230266.674003929
792916453,2230266.674003929
792936451,2230274.666777388
792956469,2230274.666777388
792976451,2230274.666777388
792996522,2230274.666777388
793016466,2230274.666777388
793036794,2230274.666777388
793056028,2230274.666777388
793076464,2230274.666777388
793096519,2230274.666777388
793116447,2230274.666777388
793136466,2230274.666777388
793156451,2230266.674003929
793176450,2230266.674003929
793196537,2230266.674003929
793216449,2230266.674003929
793236449,2230266.674003929
793256463,2230266.674003929
793276448,2230266.674003929
793296519,2230266.674003929
793316463,2230266.674003929
793336450,2230266.674003929
793356449,2230266.674003929
793376464,2230266.674003929
793396030,2230266.674003929
793416449,2230266.674003929
793436462,2230266.674003929
793456448,2230266.674003929
793476027,2230266.674003929
793496535,2230258.6812031944
793516447,2230258.6812031944
793536447,2230258.6812031944
793556463,2230258.6812031944
793580470,2230258.6812031944
793596518,2230258.6812031944
793616463,2230258.6812031944
793636447,2230258.6812031944
793656449,2230258.6812031944
793676463,2230258.6812031944
793696519,2230258.6812031944
793716027,2230258.6812031944
793736463,2230258.6812031944
793756027,2230258.6812031944
793776447,2230258.6812031944
793799703,2230258.6812031944
793816445,2230258.6812031944
793836447,2230258.6812031944
793856457,2230258.6812031944
793876446,2230258.6812031944
793896517,2230258.6812031944
793927610,2230258.6812031944
793928109,2230258.6812031944
793941040,2230258.6812031944
793961050,2230258.6812031944
793981109,2230258.6812031944
794016435,2230258.6812031944
794036442,2230258.6812031944
794056431,2230258.6812031944
794076432,2230258.6812031944
794096515,2230258.6812031944
794116545,2230258.6812031944
794136546,2230258.6812031944
794156555,2230258.6812031944
794176545,2230258.6812031944
794196616,2230258.6812031944
794216456,2230258.6812031944
794236445,2230258.6812031944
794256444,2230258.6812031944
794276453,2230258.6812031944
794296516,2230258.6812031944
794316444,2230258.6812031944
794339779,2230258.6812031944
794356444,2230258.6812031944
794376445,2230258.6812031944
794396532,2230266.674003929
794416443,2230266.674003929
794436445,2230266.674003929
794456455,2230266.674003929
794476445,2230266.674003929
794496515,2230266.674003929
794516024,2230266.674003929
794536442,2230266.674003929
794557011,2230266.674003929
794576455,2230266.674003929
794596515,2230266.674003929
794616022,2230266.674003929
794636455,2230266.674003929
794656444,2230266.674003929
794676444,2230266.674003929
794696526,2230266.674003929
794716443,2230266.674003929
794736442,2230266.674003929
794756454,2230266.674003929
794776442,2230266.674003929
794796513,2230266.674003929
794816452,2230266.674003929
794836439,2230266.674003929
794856440,2230266.674003929
794876451,2230266.674003929
794896019,2230266.674003929
794916441,2230266.674003929
794936451,2230266.674003929
794956441,2230266.674003929
794976442,2230266.674003929
795029254,2230266.674003929
795029411,2230266.674003929
795036273,2230266.674003929
795056283,2230266.674003929
795076274,2230266.674003929
795099837,2230274.666777388
795116557,2230274.666777388
795136541,2230274.666777388
795156121,2230274.666777388
795176555,2230274.666777388
795196611,2230274.666777388
795216539,2230274.666777388
795236550,2230274.666777388
795256539,2230274.666777388
795276541,2230274.666777388
795296622,2230274.666777388
795316520,2230274.666777388
795336519,2230274.666777388
795356529,2230274.666777388
795376519,2230274.666777388
795396589,2230274.666777388
795416549,2230274.666777388
795436541,2230274.666777388
795456539,2230266.674003929
795476551,2230266.674003929
795496611,2230266.674003929
795516539,2230266.674003929
795536549,2230266.674003929
795556538,2230266.674003929
795576538,2230266.674003929
795596620,2230266.674003929
795616437,2230266.674003929
795636437,2230266.674003929
795656449,2230266.674003929
795676437,2230266.674003929
795696508,2230266.674003929
795716449,2230266.674003929
795736436,2230266.674003929
795756436,2230258.6812031944
795776451,2230258.6812031944
795796508,2230258.6812031944
795816437,2230258.6812031944
795836453,2230258.6812031944
795860409,2230258.6812031944
795876437,2230258.6812031944
795896523,2230258.6812031944
795916439,2230258.6812031944
795936436,2230258.6812031944
795956454,2230258.6812031944
795976437,2230258.6812031944
795996507,2230258.6812031944
796016450,2230258.6812031944
796036434,2230258.6812031944
796056435,2230258.6812031944
796114273,2230258.6812031944
796114428,2230258.6812031944
796116208,2230258.6812031944
796136218,2230258.6812031944
796156207,2230258.6812031944
796176209,2230258.6812031944
796196290,2230258.6812031944
796216534,2230258.6812031944
796236535,2230258.6812031944
796256546,2230258.6812031944
796276535,2230258.6812031944
796296605,2230258.6812031944
796316547,2230258.6812031944
796336536,2230258.6812031944
796356538,2230258.6812031944
796376547,2230266.674003929
796396116,2230266.674003929
796416535,2230266.674003929
796436546,2230266.674003929
796456533,2230266.674003929
796476535,2230266.674003929
796496618,2230266.674003929
796516535,2230266.674003929
796536534,2230258.6812031944
796556545,2230258.6812031944
796576533,2230258.6812031944
796596603,2230258.6812031944
796618982,2230258.6812031944
796636531,2230258.6812031944
796656532,2230258.6812031944
796676543,2230258.6812031944
796696603,2230258.6812031944
796716534,2230258.6812031944
796736544,2230258.6812031944
796756532,2230258.6812031944
796776532,2230258.6812031944
796796613,2230258.6812031944
796816532,2230258.6812031944
796836531,2230258.6812031944
796856543,2230250.688375189
796876532,2230250.688375189
796896602,2230250.688375189
796916540,2230250.688375189
796936529,2230250.688375189
796956529,2230250.688375189
796976540,2230250.688375189
796996600,2230250.688375189
797016432,2230250.688375189
797036441,2230250.688375189
797056431,2230258.6812031944
797076432,2230258.6812031944
797096513,2230258.6812031944
797116432,2230258.6812031944
797136430,2230258.6812031944
797156441,2230258.6812031944
797200522,2230258.6812031944
797200685,2230258.6812031944
797216538,2230258.6812031944
797236529,2230258.6812031944
797256529,2230258.6812031944
797276108,2230258.6812031944
797296599,2230258.6812031944
797316531,2230258.6812031944
797336109,2230258.6812031944
797356529,2230258.6812031944
797378816,2230258.6812031944
797396615,2230258.6812031944
797416531,2230258.6812031944
797436530,2230258.6812031944
797456546,2230258.6812031944
797476531,2230258.6812031944
797496600,2230258.6812031944
797516548,2230258.6812031944
797536530,2230258.6812031944
797556530,2230258.6812031944
797576545,2230258.6812031944
797596600,2230258.6812031944
797616525,2230258.6812031944
797636540,2230258.6812031944
797656525,2230258.6812031944
797676526,2230258.6812031944
797696610,2230258.6812031944
797716527,2230258.6812031944
797736524,2230258.6812031944
797756105,2230258.6812031944
797776525,2230258.6812031944
797796596,2230258.6812031944
797816264,2230258.6812031944
797836247,2230258.6812031944
797856247,2230258.6812031944
797876264,2230258.6812031944
797896318,2230258.6812031944
797916529,2230258.6812031944
797936538,2230258.6812031944
797956528,2230258.6812031944
797976528,2230258.6812031944
797996610,2230258.6812031944
798016523,2230258.6812031944
798036521,2230258.6812031944
798056540,2230258.6812031944
798076524,2230258.6812031944
798096592,2230258.6812031944
798116539,2230258.6812031944
798140820,2230258.6812031944
798156523,2230258.6812031944
798176539,2230258.6812031944
798196595,2230258.6812031944
798216528,2230258.6812031944
798236541,2230258.6812031944
798284760,2230258.6812031944
798284919,2230258.6812031944
798296606,2230258.6812031944
798316529,2230258.6812031944
798336525,2230258.6812031944
798356536,2230258.6812031944
798376523,2230258.6812031944
798396595,2230258.6812031944
798416529,2230258.6812031944
798436520,2230258.6812031944
798456521,2230258.6812031944
798476531,2230258.6812031944
798496592,2230258.6812031944
798516518,2230258.6812031944
798536527,2230258.6812031944
798556518,2230266.674003929
798576518,2230266.674003929
798596603,2230266.674003929
798616524,2230266.674003929
798636525,2230266.674003929
798656533,2230266.674003929
798680808,2230266.674003929
798696594,2230266.674003929
798716533,2230266.674003929
798736522,2230266.674003929
798756523,2230266.674003929
798776537,2230266.674003929
798796593,2230266.674003929
798816521,2230266.674003929
798836538,2230266.674003929
798856523,2230266.674003929
798876523,2230266.674003929
798898956,2230266.674003929
798916523,2230266.674003929
798936522,2230258.6812031944
798956533,2230258.6812031944
798976523,2230258.6812031944
798996594,2230266.674003929
799016533,2230266.674003929
799036523,2230266.674003929
799056525,2230266.674003929
799076539,2230266.674003929
799096593,2230266.674003929
799115593,2230266.674003929
799135602,2230266.674003929
799155593,2230266.674003929
799175592,2230266.674003929
799195675,2230266.674003929
799216522,2230266.674003929
799236521,2230266.674003929
799256533,2230266.674003929
799276523,2230266.674003929
799296592,2230266.674003929
799316531,2230266.674003929
799370007,2230266.674003929
799370517,2230266.674003929
799376528,2230266.674003929
799396593,2230266.674003929
799416100,2230266.674003929
799440866,2230266.674003929
799456520,2230266.674003929
799476521,2230266.674003929
799496601,2230266.674003929
799516520,2230266.674003929
799536517,2230266.674003929
799556098,2230266.674003929
799576521,2230266.674003929
799596590,2230266.674003929
799616528,2230266.674003929
799636097,2230266.674003929
799659026,2230266.674003929
799676529,2230266.674003929
799696589,2230266.674003929
799716519,2230266.674003929
799736533,2230266.674003929
799756099,2230266.674003929
799776100,2230266.674003929
799796608,2230266.674003929
799816520,2230266.674003929
799836522,2230266.674003929
799856536,2230266.674003929
799876520,2230266.674003929
799896592,2230266.674003929
799916536,2230266.674003929
799936519,2230266.674003929
799956519,2230266.674003929
799976533,2230266.674003929
799996589,2230266.674003929
800016517,2230266.674003929
800036529,2230266.674003929
800056519,2230266.674003929
800076520,2230266.674003929
800096601,2230266.674003929
800116520,2230266.674003929
800136520,2230266.674003929
800156531,2230266.674003929
800176099,2230266.674003929
800201035,2230266.674003929
800216527,2230266.674003929
800236518,2230266.674003929
800256517,2230266.674003929
800276526,2230266.674003929
800296098,2230266.674003929
800316520,2230266.674003929
800336527,2230258.6812031944
800356518,2230266.674003929
800376519,2230266.674003929
800396606,2230258.6812031944
800431819,2230258.6812031944
800431983,2230258.6812031944
800432146,2230258.6812031944
800448726,2230258.6812031944
800468797,2230258.6812031944
800516528,2230258.6812031944
800536516,2230258.6812031944
800556517,2230258.6812031944
800576528,2230258.6812031944
800596588,2230258.6812031944
800616615,2230258.6812031944
800636624,2230258.6812031944
800656616,2230258.6812031944
800676616,2230258.6812031944
800696703,2230258.6812031944
800716616,2230258.6812031944
800736615,2230258.6812031944
800756630,2230258.6812031944
800776616,2230258.6812031944
800796685,2230258.6812031944
800816626,2230258.6812031944
800836613,2230258.6812031944
800856611,2230258.6812031944
800876629,2230258.6812031944
800896683,2230258.6812031944
800916611,2230258.6812031944
800936621,2230258.6812031944
800961108,2230258.6812031944
800976611,2230258.6812031944
800996698,2230258.6812031944
801016611,2230258.6812031944
